item_id,area,role_owner,item_granularity,item_name,knowledge_pairing_status,paired_sop_status,mirror_coverage_status,audience_tags_status,cadence_status,verdict,gap_summary
gtm_services_dtp_80,Operations,PMO,process,Categorizar inventario de capacidades y recursos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_services_dtp_81,Operations,PMO,process,Conocer demanda de mercado,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_services_dtp_82,Operations,PMO,process,Definir y documentar procesos de servicio,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_129,Operations,PMO,process,Documentar infraestructura,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_130,Operations,PMO,process,Conocer el end to end del funcionamiento,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_131,Operations,PMO,process,Capacidad de absorber y colocar intel,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_310,Operations,PMO,process,PMO project portfolio SSOT,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
holistika_reach_dtp_001,MKT,Reach Manager,process,Holistika Internal GTM Proof Run (90-Day),unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
holistika_reach_dtp_002,MKT,Reach Manager,process,Agency Partner Proposal Intake and Fit Assessment,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
holistika_reach_dtp_003,Operations,PMO,process,Inbound Response SLA (Holistika Services),unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_303,People,Compliance,process,GOI/POI register maintenance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_304,People,Compliance,process,Adviser transcript redaction,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_311,Operations,PMO,process,Adviser engagement disciplines maintenance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_312,Operations,PMO,process,Adviser open questions register maintenance,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_293,MKT,Brand & Narrative Manager,process,Communication methodology maintenance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
SOP-EXTERNAL_REPO_BLESSING_001,Tech,DevOPS,process,External repo blessing,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
SOP-EXTERNAL_REPO_DRIFT_REMEDIATION_001,Tech,DevOPS,process,External repo drift remediation,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
SOP-CROSS_REPO_SCHEMA_PROPAGATION_001,Tech,System Owner,process,Cross-repo schema propagation,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
tbi_mkt_prc_brand_canon_mtnce_001,MKT,Brand & Narrative Manager,process,Brand canon maintenance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
tbi_mkt_prc_brand_domain_naming_001,MKT,Brand & Narrative Manager,process,Brand-name and domain naming decision,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_mkt_prc_voice_drift_triage_001,MKT,Brand & Narrative Manager,process,Brand voice drift triage,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
tbi_mkt_prc_register_matrix_review_001,MKT,Brand & Narrative Manager,process,Register matrix per-audience review,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
tbi_mkt_prc_jargon_audit_review_001,MKT,Brand & Narrative Manager,process,Jargon audit registry update,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_res_prc_counterparty_baseline_assess_001,Research,Holistik Researcher,process,Counterparty baseline reality assessment,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_res_prc_elicitation_discipline_001,Research,Holistik Researcher,process,Elicitation discipline,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_res_prc_reliability_grading_001,Research,Holistik Researcher,process,Source reliability grading,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_res_prc_intelligence_report_001,Research,Holistik Researcher,process,Intelligence report,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_eng_prc_discovery_questionnaire_001,Research,Holistik Researcher,process,Discovery questionnaire ops,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_eng_prc_proposal_001,MKT,Brand & Narrative Manager,process,Proposal generation,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_eng_prc_engagement_design_001,Research,Holistik Researcher,process,Engagement design (multi-cell),unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_eng_prc_estimation_001,Operations,Project Manager,process,Engagement estimation discipline,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_lgl_prc_trademark_monitoring_001,Legal,Legal Counsel,process,Trademark monitoring,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_lgl_prc_ip_register_mtnce_001,Legal,Legal Counsel,process,IP register maintenance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
tbi_ppl_prc_founder_bio_mtnce_001,MKT,Brand & Narrative Manager,process,Founder bio canonical maintenance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
tbi_mkt_prc_template_registry_mtnce_001,MKT,Brand & Narrative Manager,process,Brand template registry maintenance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
tbi_mkt_prc_drift_gate_ops_001,MKT,Brand & Narrative Manager,process,Brand drift gate operations,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_lgl_prc_trademark_naming_governance_001,Legal,Legal Counsel,process,Trademark naming governance,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_300,MKT,Reach Manager,process,Reach Sub-Area Quarterly Review,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_301,MKT,Reach Manager,process,Demand Generation Funnel Operations,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_302,MKT,Resonance Manager,process,Resonance Sub-Area Pulse Review,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_303,MKT,Account Management Manager,process,Account Management Engagement Pulse Cadence,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_304,MKT,Brand & Narrative Manager,process,Storytelling Narrative Artifact Authoring Cycle,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_305,MKT,PR Manager,process,PR Press Release and Media Pitch Authoring,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_306,MKT,Brand & Narrative Manager,process,Thought Leadership Editorial Planning,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_307,MKT,Experimentation Manager,process,Experimentation Sub-Area Experiment Registry Maintenance,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_308,MKT,Experimentation Manager,process,Growth Hacker Variant Hypothesis Authoring,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_309,MKT,Marketing Analytics Manager,process,Marketing Analytics Dashboard and Attribution Model Authoring,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_310,People,Compliance,process,Canonical Registry Audit Cycle,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_311,People,Compliance,process,DECISION_REGISTER Ratification Review,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_312,People,Ethics Advisor,process,AI-Overreach Claim Review per ETHICAL_AUTOMATION_POSTURE,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_316,People,Ethics Advisor,process,Quarterly Ethics and Learning co-review,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
hol_peopl_dtp_313,People,Learning Curator,process,Curriculum Drafting and Methodology Coaching,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_314,People,People Operations Lead,process,Operator and Cohort Onboarding Cycle,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_315,People,People Operations Lead,process,Payroll Cycle Operations,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
tbi_mkt_dtp_revops_template_promotion_001,MKT,PMO,process,RevOps engagement template promotion lifecycle,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_ops_dtp_revops_qbr_001,Operations,PMO,process,RevOps Quarterly Business Review,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_ops_dtp_revops_engagement_scaffold_001,Operations,PMO,process,RevOps engagement RPA scaffolder,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
tbi_ops_dtp_revops_revenue_rollup_001,Operations,PMO,process,RevOps weekly revenue rollup refresh,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
tbi_ops_dtp_revops_persona_audit_001,Operations,CMO,process,RevOps persona registry audit,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
tbi_ops_dtp_revops_crm_sync_001,Operations,PMO,process,RevOps daily CRM adapter sync,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
tbi_ops_dtp_revops_regulator_checkpoint_001,Operations,Compliance,process,RevOps quarterly regulator-relationship checkpoint,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
tbi_ops_dtp_revops_media_review_001,Operations,Brand & Narrative Manager,process,RevOps event-triggered media counterparty review,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
tbi_peopl_dtp_engagement_model_registry_mtnce_001,People,People Operations Lead,process,Engagement Model Registry maintenance,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_engagement_model_classification_001,People,People Operations Lead,process,Per-engagement classification at intake,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_engagement_lifecycle_routing_001,People,People Operations Lead,process,Engagement lifecycle routing at intake,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_outsourced_helper_soc_review_001,People,People Operations Lead,process,Outsourced helper SOC review,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_apprentice_curriculum_assignment_001,People,People Operations Lead,process,Apprentice curriculum assignment,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_percentage_collaborator_payout_001,People,People Operations Lead,process,Percentage collaborator payout reconciliation,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_investor_advisor_round_review_001,People,People Operations Lead,process,Investor advisor round review,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_recruiter_onboarding_001,People,People Operations Lead,process,Recruiter onboarding brief,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_agentic_ops_mtnce_001,People,People Operations Lead,process,People agentic operations cadence,unmatched,matched,covered_by_emit,deferred,declared,partial,knowledge_pairing;audience_tags_deferred
tbi_peopl_dtp_agentic_ethics_boundaries_001,People,Ethics Advisor,process,Agentic ethics boundaries review,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
env_tech_dtp_agentic_landscape_mtnce_001,Tech,System Owner,process,Tech Lab agentic landscape audit,unmatched,unmatched,covered_by_emit,deferred,declared,partial,knowledge_pairing;paired_sop;audience_tags_deferred
