type,orientation,entity,area,role_parent_1,role_owner,item_parent_2,item_parent_2_id,item_parent_1,item_parent_1_id,item_name,item_id,item_granularity,time_hours_par,time_hours_min,time_hours_max,description,instructions,addundum_extras,confidence,count_name,frequency,quality,last_review_at,last_review_by,last_review_decision_id,methodology_version_at_review,m3_sub_area,engagement_template_id,persona_id,cadence_type,min_rev_value_eur,par_rev_value_eur,max_rev_value_eur,inherited_pattern_id,sop_path,runbook_path
Internal,Employee,Holistika,People,People,PMO,Holistika People and Organisational Development,hol_peopl_prj_1,People Operations,hol_peopl_ws_2,Synthesis Before Tranche sweep + disposition,hol_peopl_dtp_synthesis_before_tranche_001,process,2,1,4,Run the 10-dimension synthesis-before-tranche sweep at every meaningful tranche of work approaching commit-time per SOP-PEOPLE_SYNTHESIS_BEFORE_TRANCHE_001 (D-IH-86-EA..EE; I86 Wave R+1 P3 mint as 14th Quality Fabric specialty). 6 tranche classes per VALID_TRANCHE_CLASSES (engagement / specialty_mint / internal_governance / canonical_csv_mint / brand_surface / external_deliverable). Per-tranche-class fire-set per DIMENSION_FIRE_RULES: engagement fires all 10 + external_deliverable fires all 10; canonical_csv_mint fires 8; brand_surface fires 9; specialty_mint fires 7 baseline (conditional fire SYN-03/06/10); internal_governance fires 5 minimal baseline. Findings disposition via 5-option inline-ratify AskQuestion enum per D-IH-86-EC (scope-complete / scope-extend / scope-narrow / defer-OPS / escalate-to-blocker-tracker). Per Q-A operator framing: engagement-class tranches MUST explicitly walk the 3 ERP-engagement-governance surfaces (operator dashboard + customer dashboard with recipient-fallback per SYN-10 + ERP workflow join) when SYN-06 fires. Broad-fire INFO ramp at mint per D-IH-86-ED; Stage 1 (charter->active) gated on 3 worked-example applications including this mint's recursive self-application + Commit 3 I82 P1 (canonical_csv_mint) + Commit 4 SUEZ POC (engagement); Stage 2 (active->FAIL) gated on 5+ engagements with >= 3 tranche classes + quarterly cross-tranche-audit pass + operator-ratified successor decision row.,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/SOP-PEOPLE_SYNTHESIS_BEFORE_TRANCHE_001.md,Paired runbook: scripts/synthesis_before_tranche_check.py (--self-test + --check-charter <path> + --tranche-id + --tranche-class + --audiences + --ratifying-decisions + --reversibility + --closing-loop-test + --emit-report + --reports-dir modes; 10-probe dispatch with sweep_tranche + render_report_markdown emitting J-OP-readable §3-mechanical-evidence-shaped reports). Paired validator: scripts/validate_synthesis_before_tranche.py (--self-test 4 verification layers: enum invariants + enum membership counts + Pydantic fixtures + resolve_fire_set helper). Pydantic SSOT: akos/hlk_synthesis_before_tranche.py (5 frozenset enums VALID_DIMENSION_CODES locked-10 + VALID_TRANCHE_CLASSES locked-6 + VALID_FINDING_STATUSES + VALID_DISPOSITIONS locked-5 + VALID_REVERSIBILITY_CLASSES + VALID_SWEEP_TRIGGERS + 2 lookup dicts DIMENSION_DESCRIPTIONS + DIMENSION_FIRE_RULES + DIMENSION_SEVERITY_CLASS + resolve_fire_set() helper + 3 Pydantic row models SynthesisFindingRow + SynthesisTrancheCharter + SynthesisReportSummary; all frozen with extra=forbid). Cursor rule: .cursor/rules/akos-synthesis-before-tranche.mdc (5 binding RULES + alwaysApply true + 11 sister-rule cross-refs). Paired skill: .cursor/skills/synthesis-before-tranche-craft/SKILL.md (6 principles + ERP-engagement-governance UX shape worked example + 10-item pre-flight checklist + anti-patterns). AC-HUMAN: human or AIC role_owner runs the 7-Step SOP workflow (classify -> draft charter -> run sweep -> dispose findings -> apply scope adjustments -> file forward-pointers + scratchpad -> commit atomically); 15-30min specialty_mint or canonical_csv_mint; 30-60min engagement (full 10-dim with SYN-06 3-surface walk). AC-AUTOMATION: --self-test exits 0 at every pre_commit via verification-profiles.json 2 step entries + --check-charter <path> emits sweep report; release-gate.py 2 INFO advisories wired.,Safe,tranche-charter-or-pre-commit,event_triggered,Per SOP S7 acceptance criteria (AC-HUMAN + AC-AUTOMATION) + per-tranche audit trail (sweep report under reports/synthesis-<tranche_id>-<date>.md citing per-dimension findings + dispositions + applied scope adjustments + commit sha post-commit).,2026-05-25,Founder,D-IH-86-EA,v3.1,,,,event_triggered,,,,pattern_synthesis_before_tranche_discipline,,
Internal,Employee,Holistika,People,People,CPO,Holistika People and Organisational Development,hol_peopl_prj_1,People Operations,hol_peopl_ws_2,Area governance completeness sweep,hol_peopl_dtp_area_governance_001,process,4,2,8,Run the 14-component area-completeness matrix at area charter mint OR area CSV tranche OR harmonization review per SOP-PEOPLE_AREA_GOVERNANCE_001 (D-IH-93-B; I93 P0 mint as 17th Quality Fabric specialty). compose_AREA(governance) probes AREA-01..AREA-14 across Data/Tech/Finance/Marketing/Operations/People/Research. Conservative skip on AREA-10 Supabase mirrors at P0. DATA first worked example at I93 P1.,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/SOP-PEOPLE_AREA_GOVERNANCE_001.md,Paired runbook: scripts/validate_area_completeness.py (--self-test + --matrix + --strict modes). Pydantic SSOT: akos/hlk_area_completeness.py. Cursor rule: .cursor/rules/akos-area-governance.mdc. Paired skill: .cursor/skills/area-governance-craft/SKILL.md. AC-HUMAN: CPO or PMO walks AREA_GOVERNANCE_DISCIPLINE.md section 2 before CSV tranche (30-45 min). AC-AUTOMATION: validate_area_completeness.py --self-test at pre_commit.,Safe,area-charter-or-csv-tranche,event_triggered,Per SOP acceptance criteria (AC-HUMAN + AC-AUTOMATION); matrix artifact via --matrix.,2026-06-04,CPO,D-IH-93-B,v3.1,,,,event_triggered,,,,pattern_area_buildout,,
Internal,Employee,Holistika,Research,Holistik Researcher,Lead Researcher,Holistika Research and Methodology,hol_resea_prj_1,Deep Research,hol_resea_ws_4,Research prong synthesis (PESTEL + Porter + HxPESTAL),hol_resea_dtp_prong_synthesis_001,process,2,1,3,Umbrella executable process for baseline BL-* prong synthesis per SOP-RESEARCH_PRONG_SYNTHESIS_001 (D-IH-94-A). Pairs per-prong PESTEL craft (hol_resea_dtp_315) and HxPESTAL master-synthesis (hol_resea_dtp_99). Ledger prong column uses BL-* only; macro lenses at synthesize stage 4.,docs/references/hlk/v3.0/Research/Methodology/canonicals/SOP-RESEARCH_PRONG_SYNTHESIS_001.md,Paired runbook: scripts/validate_research_action.py. AC-HUMAN: Lead Researcher produces prong synthesis citing SRC-* IDs. AC-AUTOMATION: --self-test at pre_commit.,Safe,research-prong-synthesis-charter,on_demand,Per SOP acceptance criteria.,2026-06-10,Lead Researcher,D-IH-94-A,v3.2,,,,on_demand,,,,pattern_research_action_discipline,docs/references/hlk/v3.0/Research/Methodology/canonicals/SOP-RESEARCH_PRONG_SYNTHESIS_001.md,scripts/validate_research_action.py
Internal,Employee,Holistika,Research,Holistik Researcher,Lead Researcher,Holistika Research and Methodology,hol_resea_prj_1,Deep Research,hol_resea_ws_4,Research Action source-ledger + 8-stage operating loop,hol_resea_dtp_research_action_001,process,2,1,3,Author a governance-feeding research action per SOP-RESEARCH_ACTION_001 (D-IH-86-FF; I86 Wave R+4 C1.6 mint as 15th Quality Fabric specialty). Walk the 8-stage operating loop (ingest -> rate -> rank -> synthesize -> govern -> implement -> test -> iterate) authoring source-ledger.csv per akos/hlk_research_action.py 15-field Pydantic SSOT (source_id with SRC- prefix + prong + topic_cluster + source_title_or_owner + url + format 9-enum + source_category 6-enum + source_level + holistika_reliability_score 1-5 + external_perceived_credibility_score 1-5 + control_confidence_level Safe/Euclid/Keter + decision_use + notes). Each prong gets a synthesis markdown citing source IDs; master-synthesis rolls up cross-prong. Governance stage 5 surfaces ranked option sets via inline-ratify per akos-inline-ratification.mdc (not single-conclusion recommendations). Implementation stage 6 ratified by operator drives canonical edits / runbook activation / brief authoring / external deliverable. Test stage 7 runs validate_research_action.py --source-ledger plus per-canonical validators. Iterate stage 8 logs disposition per topic (promoted / rejected / deferred / on-radar). INFO ramp at mint per D-IH-86-FF; promotion to FAIL gates on 3+ research actions across 2+ areas applying the discipline cleanly + quarterly cross-area audit + operator-ratified successor decision row.,docs/references/hlk/v3.0/Research/Methodology/canonicals/SOP-RESEARCH_ACTION_001.md,Paired validator/runbook: scripts/validate_research_action.py (--self-test mode validates ResearchSourceRow + ResearchSourceLedgerSummary Pydantic chassis + 5 enum frozensets + SOURCE_LEDGER_FIELDNAMES tuple; --source-ledger <path> mode validates a per-action ledger). Pydantic SSOT: akos/hlk_research_action.py (frozen models with extra=forbid; source_id prefix validation; url shape validation; numeric score bounds; enum membership for format + source_category + source_level + control_confidence_level). Cursor rule: .cursor/rules/akos-research-action.mdc (5 binding RULES + alwaysApply true + cross-refs to applied-research-discipline parent). Paired skill: .cursor/skills/research-action-craft/SKILL.md (6 craft principles + 10-item pre-flight checklist + worked-example folder shape + 5 anti-patterns + recovery patterns). AC-HUMAN: human or AIC role_owner (Research Director + KM Officer or PMO interim absorption) walks the 8-stage operating loop authoring source ledger as they ingest; 30-90min per prong-shaped action with pre-identified sources; 2-4 hours when ingesting fresh external research from scratch. AC-AUTOMATION: --self-test exits 0 at every pre_commit via verification-profiles.json validate_research_action_self_test step + release-gate.py run_research_action_self_test advisory wiring + per-ledger validation runs at authoring time.,Safe,research-action-charter-or-pre-commit,event_triggered,Per SOP acceptance criteria (AC-HUMAN walks 8 stages + commits source ledger before C-stage governance commit; AC-AUTOMATION --self-test PASS at pre_commit + per-ledger PASS at authoring time) + per-action audit trail (source-ledger.csv + per-prong synthesis + master-synthesis + research-action-pack + linked_research_sources frontmatter on downstream governance commit citing the ledger path).,2026-05-27,Founder,D-IH-86-FF,v3.2,,,,event_triggered,,,,pattern_research_action_discipline,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,System Owner,HLK Data Governance,thi_data_prj_1,MasterData/Architecture,thi_data_ws_2,DataOps quality check (canonical CSV + mirror cadence),env_tech_dtp_dataops_quality_001,process,2,1,4,Run the 7-dimension DataOps quality bar at every canonical-CSV mint mirror upsert or wave-close touching compliance artefacts per SOP-TECH_DATAOPS_QUALITY_001 (D-IH-86-BV doctrine mint; D-IH-90-AA charter to active promotion at I90 P3c). DATA-01..DATA-07 probes per DATAOPS_DISCIPLINE.md section 2. Umbrella executable process for the thi_data_* program placeholders per dataops-activation-tracker accept-as-canon disposition (D-IH-86-CR). INFO ramp at pre_commit self-test; full sweep at mint cadence.,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-TECH_DATAOPS_QUALITY_001.md,Paired runbook: scripts/dataops_quality_check.py (--self-test + --sweep modes). Pydantic SSOT: akos/hlk_dataops_quality.py. Cursor rule: .cursor/rules/akos-dataops-discipline.mdc. AC-HUMAN: System Owner or Data Governance Office walks DATA-01..07 per SOP. AC-AUTOMATION: --self-test PASS at pre_commit via verification-profiles.json dataops_quality_check_self_test + release-gate.py advisory.,Safe,canonical-csv-mint-or-mirror-sync,event_triggered,Per SOP acceptance criteria (AC-HUMAN + AC-AUTOMATION); closes OPS-86-19 + dataops-activation-tracker.md.,2026-06-04,System Owner,D-IH-90-AA,v3.1,,,,event_triggered,,,,pattern_dataops_discipline,,
Internal,Employee,HLK Tech Lab,Data,Data Governance Office,Data Steward,HLK Data Governance,thi_data_prj_1,Data Management,thi_data_ws_1,Data contract registry maintenance,hol_data_dtp_contract_registry_mtnce_001,process,1,0.5,2,Add amend or deprecate DATA_CONTRACT_REGISTRY.csv rows per SOP-DATA_CONTRACT_REGISTRY_MAINTENANCE_001 (I93 P2b). One row per producer x data_surface; quality_rules DATA-01..07 only; operator gate on canonical-CSV tranche. P6 bulk tranches by DATA-FAM family.,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_CONTRACT_REGISTRY_MAINTENANCE_001.md,Paired runbook: scripts/data_contract_registry_check.py (--self-test + --coverage-report) + scripts/validate_data_contract_registry.py. Operating model: docs/wip/planning/93-data-area-foundation-and-governance/reports/data-contract-registry-operating-model-2026-06-04.md.,Safe,data-surface-mint-or-quarterly-review,event_triggered,Per SOP acceptance criteria; improves AREA-09 paired SOP+runbook for Data area.,2026-06-04,Data Governance Office,D-IH-93-D,v3.1,,,,event_triggered,,,,pattern_register_csv_pydantic_validator_mirror,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,DevOPS,HLK Infrastructure and DevOPS,env_tech_prj_4,API lifecycle and portfolio,env_tech_ws_api_1,TechOps reliability check (deploy + observability cadence),env_tech_dtp_techops_reliability_001,process,2,1,4,Run the 7-dimension TechOps reliability bar at every deploy observability-config change or monthly security cycle per SOP-TECH_SYSTEM_RELIABILITY_001 (D-IH-86-BX doctrine mint; D-IH-90-AC charter to active promotion at I90 regression close). TECH-01..TECH-07 probes per TECHOPS_DISCIPLINE.md section 2. Chassis self-test at pre_commit; MCP-backed live probes at deploy cadence per akos-deploy-health.mdc.,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-TECH_SYSTEM_RELIABILITY_001.md,Paired runbook: scripts/techops_reliability_check.py (--self-test + --sweep modes). Pydantic SSOT: akos/hlk_techops_reliability.py. Cursor rule: .cursor/rules/akos-techops-discipline.mdc. AC-HUMAN: System Owner or DevOPS walks TECH-01..07 per tier. AC-AUTOMATION: --self-test PASS at pre_commit.,Safe,deploy-or-observability-change,event_triggered,Per SOP acceptance criteria; closes OPS-86-9 TechOps runbook pairing gap.,2026-06-04,System Owner,D-IH-90-AC,v3.1,,,,event_triggered,,,,pattern_techops_discipline,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,DevOPS,HLK Infrastructure and DevOPS,env_tech_prj_4,API lifecycle and portfolio,env_tech_ws_api_1,Lab component ecosystem registry maintenance,env_tech_dtp_lab_component_registry_001,process,2,1,4,Reconcile COMPONENT_MODULE_REGISTRY + Wave-1/2 dimension registries against live Vercel Cloudflare GitHub dashboards per SOP-LAB_COMPONENT_REGISTRY_MAINTENANCE_001 (I100). Component Doc Trace for volatile vendor docs. Pairs lab_platform_registry_reconcile.py; does not replace matrix inventory SOP env_tech_dtp_313.,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-LAB_COMPONENT_REGISTRY_MAINTENANCE_001.md,Paired runbook: scripts/lab_platform_registry_reconcile.py + validate_component_module_registry.py + validate_lab_platform_registries.py. Umbrella: LAB_COMPONENT_ECOSYSTEM_GOVERNANCE.md. Operator CSV gate: D-IH-100-A.,Safe,quarterly-or-vendor-doc-change,scheduled,Quarterly reconcile + post-incident; Wave-3 long tail scheduled in carryover index.,2026-06-14,System Owner,D-IH-100-A,v3.1,,,,scheduled,,,,pattern_register_csv_pydantic_validator_mirror,,
Internal,Employee,HLK Tech Lab,Data,Data Governance Office,Data Steward,HLK Data Governance,thi_data_prj_1,Data Management,thi_data_ws_1,Engagement integration scaffold,hol_data_dtp_engagement_integration_scaffold_001,process,2,1,4,Walk engagement demo spec to governed integration artefacts per SOP-DATA_ENGAGEMENT_INTEGRATION_SCAFFOLD_001 (I93 P5b). Declare Stream A/B/C; mint contract + RPA adapter + BI consumer rows; matrix tranche; run bi_integration_readiness_check.py.,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_ENGAGEMENT_INTEGRATION_SCAFFOLD_001.md,Paired runbook: scripts/bi_integration_readiness_check.py (--self-test + --report). Validators: validate_bi_consumer_registry.py + validate_adapter_registries.py. SUEZ example: SOP-DATA_SUEZ_LIBELLE_001.md.,Safe,engagement-demo-spec-or-client-bi-ask,event_triggered,Per SOP acceptance criteria; closes SUEZ Power Automate pain pattern.,2026-06-04,Data Governance Office,D-IH-93-I,v3.1,,,,event_triggered,,,,pattern_register_csv_pydantic_validator_mirror,,
Internal,Employee,HLK Tech Lab,Data,Data Governance Office,Data Steward,HLK Data Governance,thi_data_prj_1,Data Management,thi_data_ws_1,BI integration readiness check,hol_data_dtp_bi_integration_readiness_001,process,1,0.5,2,Run BI/integration readiness probes before DATA-FAM tranche or engagement integration commit per DATA_BI_GOVERNANCE.md section 7.,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_BI_GOVERNANCE.md,Paired runbook: scripts/bi_integration_readiness_check.py (--self-test). Matrix FK + erp view + registry coverage.,Safe,bi-integration-tranche-or-p6-prep,event_triggered,Per readiness check PASS; improves AREA-09 paired runbook for BI plane.,2026-06-04,Data Governance Office,D-IH-93-I,v3.1,,,,event_triggered,,,,pattern_register_csv_pydantic_validator_mirror,,
