type,orientation,entity,area,role_parent_1,role_owner,item_parent_2,item_parent_2_id,item_parent_1,item_parent_1_id,item_name,item_id,item_granularity,time_hours_par,description,instructions,addundum_extras,confidence,count_name,frequency,quality
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…,gtm_cl_b65f69db8a3ed0,Listar tiers de precio y funcionalidad,gtm_ops_dtp_66,task,,GTM operating item under Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…. Scope: Listar tiers de precio y funcionalidad.,,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Documentar incrementales y estrategia de aumento de componentes'.,2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…,gtm_cl_b65f69db8a3ed0,Marcar las funciones más relevantes a la estrategia para explotar su uso,gtm_ops_dtp_67,task,,GTM operating item under Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…. Scope: Marcar las funciones más relevantes a la estrategia para explotar su uso.,,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Documentar incrementales y estrategia de aumento de componentes'.,2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…,gtm_cl_b65f69db8a3ed0,Contrastar con los escenarios min par max como umbral de posibilidad de uso,gtm_ops_dtp_68,task,,GTM operating item under Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…. Scope: Contrastar con los escenarios min par max como umbral de posibilidad de uso.,,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Documentar incrementales y estrategia de aumento de componentes'.,2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…,gtm_cl_b65f69db8a3ed0,Decidir cuáles incluir en el forecast,gtm_ops_dtp_69,task,,GTM operating item under Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…. Scope: Decidir cuáles incluir en el forecast.,,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Documentar incrementales y estrategia de aumento de componentes'.,2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…,gtm_cl_b65f69db8a3ed0,"Crear apartado en el MO del componente los futuros usos que se le va a dar en cuanto a su capacidad, su coste, su inclu…",gtm_ops_dtp_70,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Documentar incrementales y estrategia de aumento de…. Scope: Crear apartado en el MO del componente los futuros usos que se le va a dar en cuanto a su capacidad, su coste, su inclusión en otros procesos, su aplicación en el desarrollo de productos futuros y su .",,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Documentar incrementales y estrategia de aumento de componentes'.,2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,"Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…",gtm_cl_954e95b2e53b97,Actualizar lista de procesos,gtm_ops_dtp_71,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…. Scope: Actualizar lista de procesos.",,"Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Tras documentar procesos, crear sus relaciones en casos de uso existentes y posibles'.",2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,"Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…",gtm_cl_954e95b2e53b97,Listar sus roles responsables y afectados (raid raci etc),gtm_ops_dtp_72,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…. Scope: Listar sus roles responsables y afectados (raid raci etc).",,"Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Tras documentar procesos, crear sus relaciones en casos de uso existentes y posibles'.",2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,"Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…",gtm_cl_954e95b2e53b97,"Con los MOs, buscar posibles inclusiones en áreas diferentes a su estándar para buscar su máxima explotación",gtm_ops_dtp_73,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…. Scope: Con los MOs, buscar posibles inclusiones en áreas diferentes a su estándar para buscar su máxima explotación.",,"Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Tras documentar procesos, crear sus relaciones en casos de uso existentes y posibles'.",2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,"Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…",gtm_cl_954e95b2e53b97,"Buscar sustituciones a componentes existentes, tanto por sus capacidades como en conjunto con otros procesos que iguale…",gtm_ops_dtp_74,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…. Scope: Buscar sustituciones a componentes existentes, tanto por sus capacidades como en conjunto con otros procesos que iguales capacidades de componentes a reemplazar.",,"Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Tras documentar procesos, crear sus relaciones en casos de uso existentes y posibles'.",2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,"Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…",gtm_cl_954e95b2e53b97,"Añadir research sobre el componente y sus usos para buscar casos de mercado, recomendaciones del proveedor, compatibili…",gtm_ops_dtp_75,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…. Scope: Añadir research sobre el componente y sus usos para buscar casos de mercado, recomendaciones del proveedor, compatibilidad con otros componentes existentes o en consideración.",,"Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Tras documentar procesos, crear sus relaciones en casos de uso existentes y posibles'.",2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,"Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…",gtm_cl_954e95b2e53b97,Mirar desde la perspectiva de todos los roles para qué podrían utilizar los componentes,gtm_ops_dtp_76,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…. Scope: Mirar desde la perspectiva de todos los roles para qué podrían utilizar los componentes.",,"Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Tras documentar procesos, crear sus relaciones en casos de uso existentes y posibles'.",2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,"Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…",gtm_cl_954e95b2e53b97,"Incluir todo esto en los apartados de research de los componentes, pero como un anexo separado en sus carpetas.",gtm_ops_dtp_77,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Tras documentar procesos, crear sus relaciones en c…. Scope: Incluir todo esto en los apartados de research de los componentes, pero como un anexo separado en sus carpetas..",,"Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Tras documentar procesos, crear sus relaciones en casos de uso existentes y posibles'.",2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Establecer estándares,gtm_cl_a5b7d822950329,"Organización KMS (Obsidian, Drive, Excali, Github)",gtm_ops_dtp_78,task,,"GTM operating item under Operating model and internal controls — End-to-end operating model: Establecer estándares. Scope: Organización KMS (Obsidian, Drive, Excali, Github).",,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Establecer estándares'.,2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Establecer estándares,gtm_cl_a5b7d822950329,Diseño de todos los outputs en formato admin,gtm_ops_dtp_79,task,,GTM operating item under Operating model and internal controls — End-to-end operating model: Establecer estándares. Scope: Diseño de todos los outputs en formato admin.,,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Establecer estándares'.,2,1,medium,3
Internal,Employee,Think Big,Operations,COO,PMO,Operating model and internal controls,gtm_ws_ops_control,Operating model and internal controls — End-to-end operating model: Establecer estándares,gtm_cl_a5b7d822950329,Diseño de los outputs más personalizados a los roles por sus necesidades,gtm_ops_dtp_80,task,,GTM operating item under Operating model and internal controls — End-to-end operating model: Establecer estándares. Scope: Diseño de los outputs más personalizados a los roles por sus necesidades.,,Original Trello path: item_parent_2='Controlar la empresa'; item_parent_1='Conocer el end to end del funcionamiento / Establecer estándares'.,2,1,medium,3
